Original POI ID,Original Avg Pre Pre Open,Original Avg Pre Open,Original Avg Post Open,POI ID,Zip_Code,Group,Station,Open Date,City,OriginalNewCity,Similar New City,Avg Pre Pre Open,Avg Pre Open,Avg Post Open,Original Station Name,Original City,6 Months Before Original POI Open Date,3 Months Before Original POI Open Date,3 Months After Original POI Open Date,size_group,DiD1,DiD2,DiD,DiD3,DiD4,DiD5,difference,orig_latitude,orig_longitude,sim_latitude,sim_longitude,ev_latitude,ev_longitude,ev_level2,ev_dcfc,ev_type,Original POI Open Date,Original POI Open Year,Distance(m),distance_group
venue:aace4c7f3fae713c677aee02,63.97826087,63.48913043,59.51648352,venue:64cb8f6528bc3d0734a4f1d1,11238,Home Improvements & Furnishings,444 Clinton,3/30/2023,Brooklyn,Brooklyn,Brooklyn,47.09782609,66.10869565,119.2197802,33 Norman Ave,Brooklyn,3/8/2021,6/8/2021,12/8/2021,50-100,-3.972646918,53.11108457,-57.08373149,-0.489130435,19.01086957,-19.5,19.5,40.72606277,-73.95184326,40.68286896,-73.9651947,40.724591,-73.954512,4,0,level2,9/8/2021,2021,278.4711954973519,200-300m
venue:1b80d544bd54d40d826547ad,112.9111111,91.20879121,76.22826087,venue:64cb8f6528bc3d0734a4f1d1,11238,Home Improvements & Furnishings,444 Clinton,3/30/2023,Brooklyn,Brooklyn,Brooklyn,63.58888889,81.9010989,88.42391304,266 13th St,Brooklyn,1/7/2022,4/7/2022,10/7/2022,50-100,-14.98053034,6.522814142,-21.50334448,-21.7023199,18.31221001,-40.01452991,40.01452991,40.66989517,-73.9853363,40.68286896,-73.9651947,40.667017,-73.988698,2,0,level2,7/7/2022,2022,427.72745796016784,300-400m
venue:651beaa5d388070721950820,35.35869565,38.17582418,25.6,venue:442b01c711ec454ba963df53,11232,Home Improvements & Furnishings,INDUSTRY CITY LOT B EAST,5/12/2022,Brooklyn,Brooklyn,Brooklyn,0.0,0.0,8.1,352 8th St,Brooklyn,6/8/2021,9/8/2021,3/8/2022,0-50,-12.57582418,8.1,-20.67582418,2.817128524,0.0,2.817128524,2.817128524,40.67051697,-73.98487854,40.65660858,-74.008461,40.668517,-73.983283,2,0,level2,12/8/2021,2021,259.8562250994969,200-300m
venue:fd7f8a0596bed54a7bcac500,30.43478261,44.57142857,28.51111111,venue:62aafe5f56323f087f6099e2,11230,Home Improvements & Furnishings,The 19th Ave Condominium,4/27/2023,Brooklyn,Brooklyn,Brooklyn,13.98913043,27.79120879,33.02222222,419 Stuyvesant Ave,Brooklyn,6/22/2021,9/22/2021,3/22/2022,0-50,-16.06031746,5.231013431,-21.29133089,14.13664596,13.80207836,0.334567606,0.334567606,40.67701721,-73.9335556,40.62664413,-73.97597504,40.679727,-73.931347,2,0,level2,12/22/2021,2021,354.1401533699487,300-400m
venue:442b01c711ec454ba963df53,0.0,30.05617978,38.45652174,venue:62aafe5f56323f087f6099e2,11230,Home Improvements & Furnishings,The 19th Ave Condominium,4/27/2023,Brooklyn,Brooklyn,Brooklyn,32.45652174,34.75280899,25.06521739,INDUSTRY CITY LOT B EAST,Brooklyn,11/12/2021,2/12/2022,8/12/2022,0-50,8.400341964,-9.687591597,18.08793356,30.05617978,2.29628725,27.75989253,27.75989253,40.65660858,-74.008461,40.62664413,-73.97597504,40.659338,-74.006454,2,0,level2,5/12/2022,2022,347.38222477887246,300-400m
venue:6065d796ca6b4e061139db74,139.0333333,155.7717391,122.9347826,venue:20f8ca2461e3468e0b59976d,11224,Home Improvements & Furnishings,Starbucks - Tesla Supercharger,11/30/2023,Brooklyn,Brooklyn,Brooklyn,138.0333333,148.8913043,177.3478261,HCBR STATION 1,Brooklyn,12/21/2021,3/21/2022,9/21/2022,100-200,-32.83695652,28.45652174,-61.29347826,16.7384058,10.85797101,5.880434783,5.880434783,40.62218857,-74.02832031,40.58229828,-73.98426056,40.619335,-74.029466,1,0,level2,6/21/2022,2022,331.3765479109773,300-400m
venue:9176e66f7d25a52a519ac784,87.62222222,86.48351648,68.79347826,venue:64cb8f6528bc3d0734a4f1d1,11238,Home Improvements & Furnishings,444 Clinton,3/30/2023,Brooklyn,Brooklyn,Brooklyn,63.58888889,81.9010989,88.42391304,266 13th St,Brooklyn,1/7/2022,4/7/2022,10/7/2022,50-100,-17.69003822,6.522814142,-24.21285237,-1.138705739,18.31221001,-19.45091575,19.45091575,40.66437531,-73.99003601,40.68286896,-73.9651947,40.667017,-73.988698,2,0,level2,7/7/2022,2022,314.41491826942007,300-400m
venue:8d0b23ef82c3522157a7b8c0,88.86666667,104.4945055,74.05434783,venue:20f8ca2461e3468e0b59976d,11224,Home Improvements & Furnishings,Starbucks - Tesla Supercharger,11/30/2023,Brooklyn,Brooklyn,Brooklyn,139.3888889,160.1098901,175.326087,266 13th St,Brooklyn,1/7/2022,4/7/2022,10/7/2022,100-200,-30.44015767,15.21619685,-45.65635452,15.62783883,20.72100122,-5.093162393,5.093162393,40.66461945,-73.99036407,40.58229828,-73.98426056,40.667017,-73.988698,2,0,level2,7/7/2022,2022,301.2176639914411,300-400m
venue:f2a96e05ebcd3cb8e3817038,8.088888889,16.91208791,25.25,venue:62aafe5f56323f087f6099e2,11230,Home Improvements & Furnishings,The 19th Ave Condominium,4/27/2023,Brooklyn,Brooklyn,Brooklyn,28.27777778,31.58241758,36.36956522,Supercharge NYC,Brooklyn,1/26/2022,4/26/2022,10/26/2022,0-50,8.337912088,4.787147635,3.550764453,8.823199023,3.304639805,5.518559219,5.518559219,40.71457291,-73.93395996,40.62664413,-73.97597504,40.71360447,-73.93309886,2,2,dcfc,7/26/2022,2022,129.84531425613946,100-200m
venue:64cb8f6528bc3d0734a4f1d1,100.8571429,108.4222222,127.7717391,venue:20f8ca2461e3468e0b59976d,11224,Home Improvements & Furnishings,Starbucks - Tesla Supercharger,11/30/2023,Brooklyn,Brooklyn,Brooklyn,176.2417582,167.7777778,184.7934783,444 Clinton,Brooklyn,9/30/2022,12/30/2022,6/30/2023,100-200,19.34951691,17.01570048,2.333816425,7.565079365,-8.463980464,16.02905983,16.02905983,40.68286896,-73.9651947,40.58229828,-73.98426056,40.684979,-73.967922,11,0,level2,3/30/2023,2023,328.7233835736882,300-400m
venue:62aafe5f56323f087f6099e2,28.64130435,35.97777778,21.6043956,venue:2177b32232be8f468829fdd6,11224,Home Improvements & Furnishings,Starbucks - Tesla Supercharger,11/30/2023,Brooklyn,Brooklyn,Brooklyn,15.64130435,14.95555556,33.15384615,The 19th Ave Condominium,Brooklyn,10/27/2022,1/27/2023,7/27/2023,0-50,-14.37338217,18.1982906,-32.57167277,7.33647343,-0.685748792,8.022222222,8.022222222,40.62664413,-73.97597504,40.57949066,-73.98451996,40.626403,-73.977822,4,0,level2,4/27/2023,2023,158.5456586668307,100-200m
venue:a74d7dd583b8f6ce04a9bdf4,225.0869565,205.1797753,237.5,complex:4881377113d7e98905a52777,11201,Hotels & Casinos,Brooklyn Renaissance Plaza,9/30/2022,Brooklyn,Brooklyn,Brooklyn,249.2173913,263.0337079,291.0652174,INDUSTRY CITY LOT B EAST,Brooklyn,11/12/2021,2/12/2022,8/12/2022,200-500,32.32022472,28.03150953,4.288715193,-19.90718124,13.81631656,-33.7234978,33.7234978,40.65724564,-74.00283813,40.69148254,-73.98466492,40.659338,-74.006454,2,0,level2,5/12/2022,2022,384.0482092334302,300-400m
complex:7e7c66fe17cc74b5ec002989,64.9673913,57.51111111,49.7032967,venue:a74d7dd583b8f6ce04a9bdf4,11232,Hotels & Casinos,831 3rd Ave,10/30/2021,Brooklyn,Brooklyn,Brooklyn,0.0,52.51111111,123.3626374,IPark 255 Schermerhorn - Tesla Destination,Brooklyn,9/30/2018,12/31/2018,6/30/2019,50-100,-7.807814408,70.85152625,-78.65934066,-7.456280193,52.51111111,-59.9673913,59.9673913,40.68741226,-73.98253632,40.65724564,-74.00283813,40.687913,-73.983039,4,0,level2,3/31/2019,2019,69.98298195899795,0-100m
venue:55a9ee7b1f5ebb55205c1672,181.4565217,208.9888889,281.6923077,venue:1d0b1a2587e250cf471ab572,11232,Hotels & Casinos,484 43rd St,12/8/2021,Brooklyn,Brooklyn,Brooklyn,276.6195652,328.1777778,231.1428571,IPark 99 3rd Avenue - Tesla Destination,Brooklyn,9/30/2018,12/31/2018,6/30/2019,200-500,72.7034188,-97.03492063,169.7383394,27.53236715,51.55821256,-24.02584541,24.02584541,40.6805687,-73.98355865,40.65185165,-74.0045166,40.683126,-73.982088,4,0,level2,3/31/2019,2019,310.0049987971234,300-400m
complex:a5a8a1cd68f378951da98d09,383.5054945,473.1413043,344.25,venue:b45436523fd102435f5d1344,11223,Hotels & Casinos,Starbucks - Tesla Supercharger,11/30/2023,Brooklyn,Brooklyn,Brooklyn,172.8791209,208.0108696,183.0326087,Park Kwik - 211 Atlantic - Tesla Destination,Brooklyn,4/11/2019,7/11/2019,1/11/2020,200-500,-128.8913043,-24.97826087,-103.9130435,89.63580984,35.13174869,54.50406116,54.50406116,40.68937302,-73.9883194,40.58451843,-73.98324585,40.6910734,-73.9901973,6,0,level2,10/11/2019,2019,246.68023605155514,200-300m
venue:a4da1c7796d5f8f8a9b404af,248.0326087,401.5108696,454.967033,complex:4881377113d7e98905a52777,11201,Hotels & Casinos,Brooklyn Renaissance Plaza,9/30/2022,Brooklyn,Brooklyn,Brooklyn,207.673913,312.5108696,281.8681319,33 Norman Ave,Brooklyn,3/8/2021,6/8/2021,12/8/2021,200-500,53.4561634,-30.6427377,84.0989011,153.4782609,104.8369565,48.64130435,48.64130435,40.72203445,-73.95806122,40.69148254,-73.98466492,40.724591,-73.954512,4,0,level2,9/8/2021,2021,412.93538514308665,300-400m
venue:2dab570f5e331a99a420e8cc,303.2527473,364.6630435,265.4347826,complex:4881377113d7e98905a52777,11201,Hotels & Casinos,Brooklyn Renaissance Plaza,9/30/2022,Brooklyn,Brooklyn,Brooklyn,214.6923077,318.2391304,241.7065217,167-149 Meeker Ave,Brooklyn,4/26/2021,7/26/2021,1/26/2022,200-500,-99.22826087,-76.5326087,-22.69565217,61.41029623,103.5468227,-42.13652652,42.13652652,40.71353149,-73.95269775,40.69148254,-73.98466492,40.714318,-73.953186,6,0,level2,10/26/2021,2021,96.59429313374154,0-100m
venue:455ec57e91b8fca2dc0553ef,112.4285714,122.6630435,121.75,venue:b45436523fd102435f5d1344,11223,Hotels & Casinos,Starbucks - Tesla Supercharger,11/30/2023,Brooklyn,Brooklyn,Brooklyn,136.3186813,153.9565217,170.7717391,831 3rd Ave,Brooklyn,4/30/2021,7/30/2021,1/30/2022,100-200,-0.913043478,16.81521739,-17.72826087,10.23447205,17.63784042,-7.403368371,7.403368371,40.65769196,-74.00136566,40.58451843,-73.98324585,40.656766,-74.004802,6,0,level2,10/30/2021,2021,308.2645741718836,300-400m
venue:1d0b1a2587e250cf471ab572,209.4782609,170.4505495,217.6,venue:b45436523fd102435f5d1344,11223,Hotels & Casinos,Starbucks - Tesla Supercharger,11/30/2023,Brooklyn,Brooklyn,Brooklyn,135.6630435,164.8791209,161.5333333,484 43rd St,Brooklyn,6/8/2021,9/8/2021,3/8/2022,100-200,47.14945055,-3.345787546,50.4952381,-39.02771142,29.2160774,-68.24378882,68.24378882,40.65185165,-74.0045166,40.58451843,-73.98324585,40.649116,-74.006479,2,0,level2,12/8/2021,2021,346.1705594784789,300-400m
venue:20dc88015160adea1731af5d,585.9021739,834.1428571,716.7222222,venue:63c2794452f11ce38979a8f3,11201,Hotels & Casinos,Brooklyn Renaissance Plaza,9/30/2022,Brooklyn,Brooklyn,Brooklyn,654.326087,567.3406593,525.4666667,134 N 4th St,Brooklyn,6/22/2021,9/22/2021,3/22/2022,500-1000,-117.4206349,-41.87399267,-75.54664225,248.2406832,-86.98542762,335.2261108,335.2261108,40.71533966,-73.95885468,40.69143677,-73.98467255,40.716441,-73.960043,4,0,level2,12/22/2021,2021,158.23868545168233,100-200m
complex:6204c41c13b10a002b1d82b7,934.7362637,447.9666667,2031.826087,venue:61dfefa90dc8f4238cf24ce4,11211,Leisure,33 Norman Ave,9/8/2021,Brooklyn,Brooklyn,Brooklyn,548.021978,465.8444444,457.923913,Brooklyn Museum - Tesla Supercharger,Brooklyn,9/1/2018,12/1/2018,6/1/2019,200-500,1583.85942,-7.920531401,1591.779952,-486.7695971,-82.17753358,-404.5920635,404.5920635,40.66814041,-73.96400452,40.72187424,-73.95728302,40.669936,-73.963069,0,10,dcfc,3/1/2019,2019,214.51317317269528,200-300m
complex:666053b8c3e071747db15a5c,928.1428571,453.9666667,2574.554348,venue:61dfefa90dc8f4238cf24ce4,11211,Leisure,33 Norman Ave,9/8/2021,Brooklyn,Brooklyn,Brooklyn,548.021978,465.8444444,457.923913,Brooklyn Museum - Tesla Supercharger,Brooklyn,9/1/2018,12/1/2018,6/1/2019,200-500,2120.587681,-7.920531401,2128.508213,-474.1761905,-82.17753358,-391.9986569,391.9986569,40.66827011,-73.9641571,40.72187424,-73.95728302,40.669936,-73.963069,0,10,dcfc,3/1/2019,2019,206.60854394345543,200-300m
venue:19407fcd2e8078349075f286,390.6195652,380.8791209,313.5888889,venue:63f85100798d171526a33705,11209,Leisure,Superior Realty Group,8/1/2022,Brooklyn,Brooklyn,Brooklyn,247.7826087,263.021978,211.0555556,134 N 4th St,Brooklyn,6/22/2021,9/22/2021,3/22/2022,200-500,-67.29023199,-51.96642247,-15.32380952,-9.740444338,15.23936933,-24.97981366,24.97981366,40.71662521,-73.96141815,40.61714935,-74.03393555,40.716441,-73.960043,4,0,level2,12/22/2021,2021,117.97972330803779,100-200m
venue:60180a8be758a5072f12c1b9,105.7934783,80.15384615,84.58888889,venue:1cee1478d256b17d78fcc52f,11217,Leisure,535 Carlton Ave,7/8/2022,Brooklyn,Brooklyn,Brooklyn,109.1086957,72.32967033,58.93333333,134 N 4th St,Brooklyn,6/22/2021,9/22/2021,3/22/2022,50-100,4.435042735,-13.396337,17.83137973,-25.63963211,-36.77902532,11.13939322,11.13939322,40.71636581,-73.96163177,40.68042755,-73.97434235,40.716441,-73.960043,4,0,level2,12/22/2021,2021,134.5021804865316,100-200m
venue:d02757fe535d7a7c280f55d4,210.1847826,79.64130435,87.0,venue:5c25702688fd956d5f145a73,11211,Leisure,167-149 Meeker Ave,10/26/2021,Brooklyn,Brooklyn,Brooklyn,146.8043478,58.41304348,95.96666667,ProPark 184 Kent Ave - Tesla Destination,Brooklyn,7/18/2018,10/18/2018,4/18/2019,50-100,7.358695652,37.55362319,-30.19492754,-130.5434783,-88.39130435,-42.15217391,42.15217391,40.71979904,-73.96133423,40.71179199,-73.95148468,40.7185092,-73.9648207,4,0,level2,1/18/2019,2019,327.55371368390587,300-400m
venue:801a2170efdb0bbaa6b006d5,336.2065217,202.6630435,208.7,venue:61dfefa90dc8f4238cf24ce4,11211,Leisure,33 Norman Ave,9/8/2021,Brooklyn,Brooklyn,Brooklyn,626.5,476.0,474.4555556,Sherman Parking - Tesla Destination,Brooklyn,7/17/2018,10/17/2018,4/17/2019,200-500,6.036956522,-1.544444444,7.581400966,-133.5434783,-150.5,16.95652174,16.95652174,40.71283722,-73.96635437,40.72187424,-73.95728302,40.711729,-73.967698,4,0,level2,1/17/2019,2019,167.43902089402283,100-200m
venue:9865ed52fc0bb0039bb0d538,12.21348315,20.29347826,8.945652174,venue:82e6822b5899c30403fb550b,11238,Leisure,444 Clinton,3/30/2023,Brooklyn,Brooklyn,Brooklyn,2.359550562,10.59782609,15.22826087,NYC Parking Kent,Brooklyn,2/17/2021,5/17/2021,11/17/2021,0-50,-11.34782609,4.630434783,-15.97826087,8.079995115,8.238275525,-0.15828041,0.15828041,40.71111298,-73.96516418,40.68636322,-73.96662903,40.709168,-73.968491,2,0,level2,8/17/2021,2021,354.51611041414384,300-400m
venue:95122960ef4fed3dd5cfa6f8,13.3258427,54.36956522,42.82608696,venue:9c6aca22d2ea111774ed3a95,11215,Leisure,352 8th St,12/8/2021,Brooklyn,Brooklyn,Brooklyn,52.31460674,93.72826087,117.1195652,NYC Parking Kent,Brooklyn,2/17/2021,5/17/2021,11/17/2021,50-100,-11.54347826,23.39130435,-34.93478261,41.04372252,41.41365413,-0.369931607,0.369931607,40.71114731,-73.966362,40.66962433,-73.98659515,40.709168,-73.968491,2,0,level2,8/17/2021,2021,284.03846138183445,200-300m
venue:7a84ddad3cfa405c60f79b65,175.1847826,127.3913043,172.2666667,venue:bc9491e15a6ef95b1098226b,11211,Leisure,167-149 Meeker Ave,10/26/2021,Brooklyn,Brooklyn,Brooklyn,169.923913,129.6847826,194.3111111,Sherman Parking - Tesla Destination,Brooklyn,7/17/2018,10/17/2018,4/17/2019,100-200,44.87536232,64.6263285,-19.75096618,-47.79347826,-40.23913043,-7.554347826,7.554347826,40.71097946,-73.96765137,40.71205521,-73.95098114,40.711729,-73.967698,4,0,level2,1/17/2019,2019,83.32838029464365,0-100m
venue:40db6e3a048e22126b89d278,44.7173913,55.91304348,62.76404494,venue:1cee1478d256b17d78fcc52f,11217,Leisure,535 Carlton Ave,7/8/2022,Brooklyn,Brooklyn,Brooklyn,56.82608696,61.60869565,66.50561798,IMPark 353 4th Ave - Tesla Destination,Brooklyn,8/12/2018,11/12/2018,5/12/2019,50-100,6.851001466,4.896922325,1.95407914,11.19565217,4.782608696,6.413043478,6.413043478,40.67328262,-73.98979187,40.68042755,-73.97434235,40.6732353,-73.9862323,4,0,level2,2/12/2019,2019,301.0050071090706,300-400m
venue:2dc6110bcd142c1eb3f7d980,39.89130435,19.88043478,29.11235955,venue:9de5d34ae0585b9e9b4a40d7,11215,Leisure,266 13th St,7/7/2022,Brooklyn,Brooklyn,Brooklyn,42.16304348,23.90217391,26.61797753,IMPark 353 4th Ave - Tesla Destination,Brooklyn,8/12/2018,11/12/2018,5/12/2019,0-50,9.231924768,2.715803615,6.516121153,-20.01086957,-18.26086957,-1.75,1.75,40.67105103,-73.98442078,40.66719437,-73.98769379,40.6732353,-73.9862323,4,0,level2,2/12/2019,2019,286.8691977298349,200-300m
venue:745c671d1f24831a36965f1f,118.6195652,76.97826087,79.05555556,venue:52f11406d6de943434db3388,11238,Leisure,535 Carlton Ave,7/8/2022,Brooklyn,Brooklyn,Brooklyn,111.1956522,64.94565217,67.34444444,MTP Parking 363 Bond Street - Tesla Destination,Brooklyn,7/18/2018,10/18/2018,4/18/2019,50-100,2.077294686,2.398792271,-0.321497585,-41.64130435,-46.25,4.608695652,4.608695652,40.67997742,-73.98898315,40.67925644,-73.96802521,40.6781552,-73.9904425,4,0,level2,1/18/2019,2019,236.9991452348989,200-300m
complex:667d37e9a0d6457b8cc5aba3,3379.48913,1272.815217,2469.1,complex:667d3803a0d6457b8cc5aba9,11209,Leisure,484 43rd St,12/8/2021,Brooklyn,Brooklyn,Brooklyn,3703.641304,1179.98913,1382.2,MTP Parking 568 Union Ave - Tesla Destination,Brooklyn,7/17/2018,10/17/2018,4/17/2019,1000-2500,1196.284783,202.2108696,994.073913,-2106.673913,-2523.652174,416.9782609,416.9782609,40.72071075,-73.95142365,40.64797211,-74.00375366,40.718054,-73.951847,4,0,level2,1/17/2019,2019,297.1884965159063,200-300m
venue:a6d1746d1f9ff84cbdbc7b8b,153.5543478,169.2826087,155.7888889,venue:d3bd3f6bb47a2dce05bc5592,11211,Leisure,134 N 4th St,12/22/2021,Brooklyn,Brooklyn,Brooklyn,147.5217391,165.4021739,191.0,MTP Parking 568 Union Ave - Tesla Destination,Brooklyn,7/17/2018,10/17/2018,4/17/2019,100-200,-13.49371981,25.59782609,-39.09154589,15.72826087,17.88043478,-2.152173913,2.152173913,40.72024536,-73.95542908,40.71816635,-73.95766449,40.718054,-73.951847,4,0,level2,1/17/2019,2019,388.3525033976168,300-400m
venue:24efb51dab6a66d057faa4a1,125.0989011,94.69565217,84.15217391,venue:a638463583368afc4b38ec78,11215,Leisure,266 13th St,7/7/2022,Brooklyn,Brooklyn,Brooklyn,93.01098901,77.27173913,59.29347826,167-149 Meeker Ave,Brooklyn,4/26/2021,7/26/2021,1/26/2022,50-100,-10.54347826,-17.97826087,7.434782609,-30.40324892,-15.73924988,-14.66399904,14.66399904,40.71702194,-73.95000458,40.66766739,-73.98727417,40.714318,-73.953186,6,0,level2,10/26/2021,2021,403.0176578351406,300-400m
venue:42ba59ff5b8c99bd54552d10,94.94565217,83.40217391,84.9,venue:1cee1478d256b17d78fcc52f,11217,Leisure,535 Carlton Ave,7/8/2022,Brooklyn,Brooklyn,Brooklyn,66.73913043,51.81521739,72.64444444,MTP Parking 568 Union Ave - Tesla Destination,Brooklyn,7/17/2018,10/17/2018,4/17/2019,50-100,1.497826087,20.82922705,-19.33140097,-11.54347826,-14.92391304,3.380434783,3.380434783,40.7181015,-73.9502182,40.68042755,-73.97434235,40.718054,-73.951847,4,0,level2,1/17/2019,2019,137.72268744222953,100-200m
venue:d0d0ae87cb3b92381d639c41,78.98913043,54.40217391,52.7,venue:90b4dd9084762deed39c7518,11222,Leisure,33 Norman Ave,9/8/2021,Brooklyn,Brooklyn,Brooklyn,128.3586957,99.23913043,85.86666667,MTP Parking 568 Union Ave - Tesla Destination,Brooklyn,7/17/2018,10/17/2018,4/17/2019,50-100,-1.702173913,-13.37246377,11.67028986,-24.58695652,-29.11956522,4.532608696,4.532608696,40.72062683,-73.95502472,40.72362518,-73.95091248,40.718054,-73.951847,4,0,level2,1/17/2019,2019,392.0661526126097,300-400m
venue:2a2cb012714de4e92b5109f5,37.56521739,36.84782609,31.63333333,venue:65e951c6a801570020bd0976,11249,Leisure,NYC Parking Kent,8/17/2021,Brooklyn,Brooklyn,Brooklyn,0.0,0.0,0.0,MTP Parking 568 Union Ave - Tesla Destination,Brooklyn,7/17/2018,10/17/2018,4/17/2019,0-50,-5.214492754,0.0,-5.214492754,-0.717391304,0.0,-0.717391304,0.717391304,40.72006989,-73.95561218,40.71095657,-73.96781921,40.718054,-73.951847,4,0,level2,1/17/2019,2019,388.995801835825,300-400m
venue:bcab4ec2051153257e5804ce,11027.56522,8469.543478,13414.62637,complex:667d3803a0d6457b8cc5aba9,11209,Leisure,484 43rd St,12/8/2021,Brooklyn,Brooklyn,Brooklyn,3411.793478,5351.619565,1578.384615,Atlantic Center - Tesla Supercharger,Brooklyn,3/30/2019,6/30/2019,12/30/2019,5000-10000,4945.082895,-3773.23495,8718.317845,-2558.021739,1939.826087,-4497.847826,4497.847826,40.68265915,-73.97534943,40.64797211,-74.00375366,40.683715,-73.974337,0,12,dcfc,9/30/2019,2019,145.1645460685022,100-200m
venue:a039bc210009b808e9e94e8b,999.5164835,737.673913,898.8586957,venue:19407fcd2e8078349075f286,11249,Leisure,134 N 4th St,12/22/2021,Brooklyn,Brooklyn,Brooklyn,521.5604396,537.5217391,527.2826087,Park Kwik-300 Ashland - Tesla Destination,Brooklyn,4/11/2019,7/11/2019,1/11/2020,500-1000,161.1847826,-10.23913043,171.423913,-261.8425705,15.96129957,-277.80387,277.80387,40.68648911,-73.97769928,40.71662521,-73.96141815,40.68608,-73.978252,4,0,level2,10/11/2019,2019,65.16896638811397,0-100m
venue:2b38489823f06f3e3031d6e0,379.5543478,369.7065217,257.7692308,venue:919fb7bbd251159c22ba5994,11215,Leisure,266 13th St,7/7/2022,Brooklyn,Brooklyn,Brooklyn,217.6086957,211.7065217,179.956044,Atlantic Center - Tesla Supercharger,Brooklyn,3/30/2019,6/30/2019,12/30/2019,200-500,-111.937291,-31.75047778,-80.18681319,-9.847826087,-5.902173913,-3.945652174,3.945652174,40.68577957,-73.97354889,40.66519547,-73.99001312,40.683715,-73.974337,0,12,dcfc,9/30/2019,2019,238.74983182274207,200-300m
venue:80d0e20720c6d19061795ea5,212.8369565,193.326087,273.989011,venue:a638463583368afc4b38ec78,11215,Leisure,266 13th St,7/7/2022,Brooklyn,Brooklyn,Brooklyn,124.4021739,102.1521739,89.78021978,Atlantic Center - Tesla Supercharger,Brooklyn,3/30/2019,6/30/2019,12/30/2019,100-200,80.66292403,-12.37195413,93.03487817,-19.51086957,-22.25,2.739130435,2.739130435,40.68166351,-73.97655487,40.66766739,-73.98727417,40.683715,-73.974337,0,12,dcfc,9/30/2019,2019,295.0466846466776,200-300m
venue:5c6d38c3cf898917c82ee60a,28.36956522,33.11956522,41.45054945,venue:65e951c6a801570020bd0976,11249,Leisure,NYC Parking Kent,8/17/2021,Brooklyn,Brooklyn,Brooklyn,0.0,0.0,0.0,Atlantic Center - Tesla Supercharger,Brooklyn,3/30/2019,6/30/2019,12/30/2019,0-50,8.330984233,0.0,8.330984233,4.75,0.0,4.75,4.75,40.68151855,-73.97740936,40.71095657,-73.96781921,40.683715,-73.974337,0,12,dcfc,9/30/2019,2019,356.30319159505126,300-400m
venue:661e4903fa69b604471fc80b,74.76404494,34.91304348,60.59782609,venue:1cee1478d256b17d78fcc52f,11217,Leisure,535 Carlton Ave,7/8/2022,Brooklyn,Brooklyn,Brooklyn,66.16853933,44.83695652,62.64130435,333 Schermerhorn Garage - The Hub - Tesla Destination,Brooklyn,2/28/2019,5/28/2019,11/28/2019,0-50,25.68478261,17.80434783,7.880434783,-39.85100147,-21.3315828,-18.51941866,18.51941866,40.68904114,-73.97914124,40.68042755,-73.97434235,40.686983,-73.980498,4,0,level2,8/28/2019,2019,255.71341753829935,200-300m
